location_id,event,reason
1631,first_bar,no_mobility_data
1632,first_bar,no_mobility_data
1633,first_bar,no_mobility_data
1635,first_bar,no_mobility_data
1637,first_bar,no_mobility_data
1638,first_bar,no_mobility_data
1639,first_bar,no_mobility_data
1640,first_bar,no_mobility_data
1641,first_bar,no_mobility_data
1642,first_bar,no_mobility_data
1644,first_bar,no_mobility_data
1645,first_bar,no_mobility_data
1646,first_bar,no_mobility_data
1647,first_bar,no_mobility_data
1648,first_bar,no_mobility_data
1649,first_bar,no_mobility_data
1650,first_bar,no_mobility_data
1651,first_bar,no_mobility_data
1652,first_bar,no_mobility_data
1653,first_bar,no_mobility_data
1654,first_bar,no_mobility_data
1655,first_bar,no_mobility_data
1656,first_bar,no_mobility_data
1657,first_bar,no_mobility_data
1658,first_bar,no_mobility_data
1660,first_bar,no_mobility_data
1661,first_bar,no_mobility_data
1662,first_bar,no_mobility_data
1664,first_bar,no_mobility_data
1665,first_bar,no_mobility_data
1666,first_bar,no_mobility_data
1667,first_bar,no_mobility_data
1669,first_bar,no_mobility_data
1670,first_bar,no_mobility_data
1671,first_bar,no_mobility_data
1673,first_bar,no_mobility_data
1674,first_bar,no_mobility_data
1675,first_bar,no_mobility_data
1677,first_bar,no_mobility_data
1678,first_bar,no_mobility_data
1679,first_bar,no_mobility_data
1680,first_bar,no_mobility_data
1681,first_bar,no_mobility_data
1682,first_bar,no_mobility_data
1683,first_bar,no_mobility_data
1684,first_bar,no_mobility_data
1686,first_bar,no_mobility_data
1688,first_bar,no_mobility_data
1689,first_bar,no_mobility_data
1690,first_bar,no_mobility_data
1691,first_bar,no_mobility_data
1692,first_bar,no_mobility_data
1693,first_bar,no_mobility_data
1695,first_bar,no_mobility_data
1696,first_bar,no_mobility_data
1698,first_bar,no_mobility_data
1699,first_bar,no_mobility_data
1700,first_bar,no_mobility_data
1701,first_bar,no_mobility_data
1702,first_bar,no_mobility_data
1703,first_bar,no_mobility_data
1704,first_bar,no_mobility_data
1706,first_bar,no_mobility_data
1707,first_bar,no_mobility_data
1709,first_bar,no_mobility_data
1710,first_bar,no_mobility_data
1711,first_bar,no_mobility_data
1712,first_bar,no_mobility_data
1713,first_bar,no_mobility_data
1715,first_bar,no_mobility_data
1717,first_bar,no_mobility_data
1718,first_bar,no_mobility_data
1719,first_bar,no_mobility_data
1720,first_bar,no_mobility_data
1721,first_bar,no_mobility_data
1722,first_bar,no_mobility_data
1729,first_bar,no_mobility_data
1731,first_bar,no_mobility_data
1734,first_bar,no_mobility_data
1735,first_bar,no_mobility_data
1736,first_bar,no_mobility_data
1738,first_bar,no_mobility_data
1740,first_bar,no_mobility_data
1741,first_bar,no_mobility_data
1746,first_bar,no_mobility_data
1749,first_bar,no_mobility_data
1750,first_bar,no_mobility_data
1751,first_bar,no_mobility_data
1753,first_bar,no_mobility_data
1767,first_bar,no_mobility_data
1768,first_bar,no_mobility_data
1773,first_bar,no_mobility_data
1779,first_bar,no_mobility_data
1784,first_bar,no_mobility_data
1788,first_bar,no_mobility_data
1801,first_bar,no_mobility_data
1802,first_bar,no_mobility_data
1803,first_bar,no_mobility_data
1806,first_bar,no_mobility_data
1809,first_bar,no_mobility_data
1810,first_bar,no_mobility_data
1812,first_bar,no_mobility_data
1814,first_bar,no_mobility_data
1815,first_bar,no_mobility_data
1817,first_bar,no_mobility_data
1818,first_bar,no_mobility_data
1820,first_bar,no_mobility_data
1822,first_bar,no_mobility_data
1824,first_bar,no_mobility_data
1825,first_bar,no_mobility_data
1826,first_bar,no_mobility_data
1827,first_bar,no_mobility_data
1828,first_bar,no_mobility_data
1829,first_bar,no_mobility_data
1831,first_bar,no_mobility_data
1834,first_bar,no_mobility_data
1837,first_bar,no_mobility_data
1838,first_bar,no_mobility_data
1839,first_bar,no_mobility_data
1840,first_bar,no_mobility_data
1841,first_bar,no_mobility_data
1843,first_bar,no_mobility_data
1844,first_bar,no_mobility_data
1845,first_bar,no_mobility_data
1849,first_bar,no_mobility_data
1850,first_bar,no_mobility_data
1851,first_bar,no_mobility_data
1852,first_bar,no_mobility_data
1853,first_bar,no_mobility_data
1856,first_bar,no_mobility_data
1863,first_bar,no_mobility_data
1864,first_bar,no_mobility_data
1865,first_bar,no_mobility_data
1868,first_bar,no_mobility_data
1870,first_bar,no_mobility_data
1881,first_bar,no_mobility_data
1882,first_bar,no_mobility_data
1886,first_bar,no_mobility_data
1887,first_bar,no_mobility_data
1889,first_bar,no_mobility_data
1891,first_bar,no_mobility_data
1892,first_bar,no_mobility_data
1893,first_bar,no_mobility_data
1894,first_bar,no_mobility_data
1896,first_bar,no_mobility_data
1897,first_bar,no_mobility_data
1899,first_bar,no_mobility_data
1900,first_bar,no_mobility_data
1906,first_bar,no_mobility_data
1908,first_bar,no_mobility_data
1910,first_bar,no_mobility_data
1911,first_bar,no_mobility_data
1912,first_bar,no_mobility_data
1913,first_bar,no_mobility_data
1914,first_bar,no_mobility_data
1915,first_bar,no_mobility_data
1916,first_bar,no_mobility_data
1918,first_bar,no_mobility_data
1919,first_bar,no_mobility_data
1921,first_bar,no_mobility_data
1922,first_bar,no_mobility_data
1923,first_bar,no_mobility_data
1925,first_bar,no_mobility_data
1930,first_bar,no_mobility_data
1931,first_bar,no_mobility_data
1933,first_bar,no_mobility_data
1935,first_bar,no_mobility_data
1937,first_bar,no_mobility_data
1938,first_bar,no_mobility_data
1940,first_bar,no_mobility_data
1941,first_bar,no_mobility_data
1943,first_bar,no_mobility_data
1945,first_bar,no_mobility_data
1946,first_bar,no_mobility_data
1948,first_bar,no_mobility_data
1951,first_bar,no_mobility_data
1952,first_bar,no_mobility_data
1953,first_bar,no_mobility_data
1954,first_bar,no_mobility_data
1955,first_bar,no_mobility_data
1956,first_bar,no_mobility_data
1957,first_bar,no_mobility_data
1958,first_bar,no_mobility_data
1959,first_bar,no_mobility_data
1962,first_bar,no_mobility_data
1963,first_bar,no_mobility_data
1964,first_bar,no_mobility_data
1966,first_bar,no_mobility_data
1967,first_bar,no_mobility_data
1968,first_bar,no_mobility_data
1969,first_bar,no_mobility_data
1970,first_bar,no_mobility_data
1971,first_bar,no_mobility_data
1973,first_bar,no_mobility_data
1974,first_bar,no_mobility_data
1975,first_bar,no_mobility_data
1976,first_bar,no_mobility_data
1978,first_bar,no_mobility_data
1980,first_bar,no_mobility_data
1981,first_bar,no_mobility_data
1982,first_bar,no_mobility_data
1984,first_bar,no_mobility_data
1986,first_bar,no_mobility_data
1987,first_bar,no_mobility_data
1988,first_bar,no_mobility_data
1989,first_bar,no_mobility_data
1990,first_bar,no_mobility_data
1991,first_bar,no_mobility_data
1992,first_bar,no_mobility_data
1994,first_bar,no_mobility_data
1995,first_bar,no_mobility_data
1996,first_bar,no_mobility_data
1997,first_bar,no_mobility_data
1998,first_bar,no_mobility_data
1999,first_bar,no_mobility_data
2000,first_bar,no_mobility_data
2001,first_bar,no_mobility_data
2002,first_bar,no_mobility_data
2003,first_bar,no_mobility_data
2004,first_bar,no_mobility_data
2006,first_bar,no_mobility_data
2007,first_bar,no_mobility_data
2008,first_bar,no_mobility_data
2009,first_bar,no_mobility_data
2010,first_bar,no_mobility_data
2011,first_bar,no_mobility_data
2012,first_bar,no_mobility_data
2013,first_bar,no_mobility_data
2014,first_bar,no_mobility_data
2015,first_bar,no_mobility_data
2016,first_bar,no_mobility_data
2017,first_bar,no_mobility_data
2019,first_bar,no_mobility_data
2020,first_bar,no_mobility_data
2021,first_bar,no_mobility_data
2023,first_bar,no_mobility_data
2025,first_bar,no_mobility_data
2026,first_bar,no_mobility_data
2027,first_bar,no_mobility_data
2028,first_bar,no_mobility_data
2029,first_bar,no_mobility_data
2031,first_bar,no_mobility_data
2032,first_bar,no_mobility_data
2033,first_bar,no_mobility_data
2034,first_bar,no_mobility_data
2035,first_bar,no_mobility_data
2036,first_bar,no_mobility_data
2038,first_bar,no_mobility_data
2039,first_bar,no_mobility_data
2040,first_bar,no_mobility_data
2041,first_bar,no_mobility_data
2043,first_bar,no_mobility_data
2044,first_bar,no_mobility_data
2045,first_bar,no_mobility_data
2046,first_bar,no_mobility_data
2047,first_bar,no_mobility_data
2048,first_bar,no_mobility_data
2049,first_bar,no_mobility_data
2050,first_bar,no_mobility_data
2051,first_bar,no_mobility_data
2055,first_bar,no_mobility_data
2056,first_bar,no_mobility_data
2057,first_bar,no_mobility_data
2058,first_bar,no_mobility_data
2059,first_bar,no_mobility_data
2060,first_bar,no_mobility_data
2061,first_bar,no_mobility_data
2062,first_bar,no_mobility_data
2063,first_bar,no_mobility_data
2064,first_bar,no_mobility_data
2065,first_bar,no_mobility_data
2067,first_bar,no_mobility_data
2068,first_bar,no_mobility_data
2069,first_bar,no_mobility_data
2070,first_bar,no_mobility_data
2071,first_bar,no_mobility_data
2072,first_bar,no_mobility_data
2073,first_bar,no_mobility_data
2074,first_bar,no_mobility_data
2075,first_bar,no_mobility_data
2076,first_bar,no_mobility_data
2077,first_bar,no_mobility_data
2078,first_bar,no_mobility_data
2080,first_bar,no_mobility_data
2081,first_bar,no_mobility_data
2082,first_bar,no_mobility_data
2083,first_bar,no_mobility_data
2084,first_bar,no_mobility_data
2085,first_bar,no_mobility_data
2086,first_bar,no_mobility_data
2087,first_bar,no_mobility_data
2089,first_bar,no_mobility_data
2091,first_bar,no_mobility_data
2092,first_bar,no_mobility_data
2093,first_bar,no_mobility_data
2094,first_bar,no_mobility_data
2097,first_bar,no_mobility_data
2098,first_bar,no_mobility_data
2099,first_bar,no_mobility_data
2101,first_bar,no_mobility_data
2103,first_bar,no_mobility_data
2104,first_bar,no_mobility_data
2105,first_bar,no_mobility_data
2107,first_bar,no_mobility_data
2111,first_bar,no_mobility_data
2113,first_bar,no_mobility_data
2114,first_bar,no_mobility_data
2118,first_bar,no_mobility_data
2119,first_bar,no_mobility_data
2121,first_bar,no_mobility_data
2122,first_bar,no_mobility_data
2125,first_bar,no_mobility_data
2126,first_bar,no_mobility_data
2127,first_bar,no_mobility_data
2128,first_bar,no_mobility_data
2129,first_bar,no_mobility_data
2130,first_bar,no_mobility_data
2131,first_bar,no_mobility_data
2132,first_bar,no_mobility_data
2133,first_bar,no_mobility_data
2134,first_bar,no_mobility_data
2135,first_bar,no_mobility_data
2136,first_bar,no_mobility_data
2137,first_bar,no_mobility_data
2138,first_bar,no_mobility_data
2139,first_bar,no_mobility_data
2140,first_bar,no_mobility_data
2141,first_bar,no_mobility_data
2143,first_bar,no_mobility_data
2145,first_bar,no_mobility_data
2147,first_bar,no_mobility_data
2149,first_bar,no_mobility_data
2150,first_bar,no_mobility_data
2151,first_bar,no_mobility_data
2153,first_bar,no_mobility_data
2155,first_bar,no_mobility_data
2156,first_bar,no_mobility_data
2157,first_bar,no_mobility_data
2158,first_bar,no_mobility_data
2160,first_bar,no_mobility_data
2161,first_bar,no_mobility_data
2162,first_bar,no_mobility_data
2163,first_bar,no_mobility_data
2164,first_bar,no_mobility_data
2166,first_bar,no_mobility_data
2167,first_bar,no_mobility_data
2168,first_bar,no_mobility_data
2169,first_bar,no_mobility_data
2172,first_bar,no_mobility_data
2173,first_bar,no_mobility_data
2174,first_bar,no_mobility_data
2175,first_bar,no_mobility_data
2177,first_bar,no_mobility_data
2178,first_bar,no_mobility_data
2179,first_bar,no_mobility_data
2180,first_bar,no_mobility_data
2182,first_bar,no_mobility_data
2183,first_bar,no_mobility_data
2184,first_bar,no_mobility_data
2185,first_bar,no_mobility_data
2186,first_bar,no_mobility_data
2187,first_bar,no_mobility_data
2189,first_bar,no_mobility_data
2191,first_bar,no_mobility_data
2192,first_bar,no_mobility_data
2195,first_bar,no_mobility_data
2197,first_bar,no_mobility_data
2199,first_bar,no_mobility_data
2200,first_bar,no_mobility_data
2201,first_bar,no_mobility_data
2202,first_bar,no_mobility_data
2204,first_bar,no_mobility_data
2205,first_bar,no_mobility_data
2206,first_bar,no_mobility_data
2207,first_bar,no_mobility_data
2208,first_bar,no_mobility_data
2209,first_bar,no_mobility_data
2211,first_bar,no_mobility_data
2213,first_bar,no_mobility_data
2214,first_bar,no_mobility_data
2215,first_bar,no_mobility_data
2219,first_bar,no_mobility_data
2221,first_bar,no_mobility_data
2222,first_bar,no_mobility_data
2225,first_bar,no_mobility_data
2226,first_bar,no_mobility_data
2227,first_bar,no_mobility_data
2228,first_bar,no_mobility_data
2229,first_bar,no_mobility_data
2230,first_bar,no_mobility_data
2231,first_bar,no_mobility_data
2232,first_bar,no_mobility_data
2233,first_bar,no_mobility_data
2234,first_bar,no_mobility_data
2235,first_bar,no_mobility_data
2236,first_bar,no_mobility_data
2237,first_bar,no_mobility_data
2238,first_bar,no_mobility_data
2239,first_bar,no_mobility_data
2241,first_bar,no_mobility_data
2242,first_bar,no_mobility_data
2243,first_bar,no_mobility_data
2244,first_bar,no_mobility_data
2245,first_bar,no_mobility_data
2246,first_bar,no_mobility_data
2247,first_bar,no_mobility_data
2249,first_bar,no_mobility_data
2250,first_bar,no_mobility_data
2251,first_bar,no_mobility_data
2252,first_bar,no_mobility_data
2253,first_bar,no_mobility_data
2254,first_bar,no_mobility_data
2255,first_bar,no_mobility_data
2256,first_bar,no_mobility_data
2258,first_bar,no_mobility_data
2259,first_bar,no_mobility_data
2261,first_bar,no_mobility_data
2262,first_bar,no_mobility_data
2263,first_bar,no_mobility_data
2264,first_bar,no_mobility_data
2265,first_bar,no_mobility_data
2266,first_bar,no_mobility_data
2267,first_bar,no_mobility_data
2268,first_bar,no_mobility_data
2269,first_bar,no_mobility_data
2270,first_bar,no_mobility_data
2271,first_bar,no_mobility_data
2273,first_bar,no_mobility_data
2274,first_bar,no_mobility_data
2276,first_bar,no_mobility_data
2277,first_bar,no_mobility_data
2278,first_bar,no_mobility_data
2279,first_bar,no_mobility_data
2281,first_bar,no_mobility_data
2282,first_bar,no_mobility_data
2284,first_bar,no_mobility_data
2285,first_bar,no_mobility_data
2286,first_bar,no_mobility_data
2289,first_bar,no_mobility_data
2290,first_bar,no_mobility_data
2292,first_bar,no_mobility_data
2293,first_bar,no_mobility_data
2295,first_bar,no_mobility_data
2296,first_bar,no_mobility_data
2297,first_bar,no_mobility_data
2298,first_bar,no_mobility_data
2299,first_bar,no_mobility_data
2301,first_bar,no_mobility_data
2302,first_bar,no_mobility_data
2303,first_bar,no_mobility_data
2305,first_bar,no_mobility_data
2306,first_bar,no_mobility_data
2307,first_bar,no_mobility_data
2308,first_bar,no_mobility_data
2309,first_bar,no_mobility_data
2310,first_bar,no_mobility_data
2311,first_bar,no_mobility_data
2312,first_bar,no_mobility_data
2313,first_bar,no_mobility_data
2314,first_bar,no_mobility_data
2315,first_bar,no_mobility_data
2316,first_bar,no_mobility_data
2317,first_bar,no_mobility_data
2318,first_bar,no_mobility_data
2322,first_bar,no_mobility_data
2323,first_bar,no_mobility_data
2324,first_bar,no_mobility_data
2325,first_bar,no_mobility_data
2327,first_bar,no_mobility_data
2329,first_bar,no_mobility_data
2331,first_bar,no_mobility_data
2332,first_bar,no_mobility_data
2333,first_bar,no_mobility_data
2334,first_bar,no_mobility_data
2336,first_bar,no_mobility_data
2345,first_bar,no_mobility_data
2353,first_bar,no_mobility_data
2367,first_bar,no_mobility_data
2368,first_bar,no_mobility_data
2369,first_bar,no_mobility_data
2371,first_bar,no_mobility_data
2372,first_bar,no_mobility_data
2373,first_bar,no_mobility_data
2374,first_bar,no_mobility_data
2376,first_bar,no_mobility_data
2377,first_bar,no_mobility_data
2378,first_bar,no_mobility_data
2379,first_bar,no_mobility_data
2382,first_bar,no_mobility_data
2383,first_bar,no_mobility_data
2384,first_bar,no_mobility_data
2386,first_bar,no_mobility_data
2387,first_bar,no_mobility_data
2388,first_bar,no_mobility_data
2389,first_bar,no_mobility_data
2390,first_bar,no_mobility_data
2391,first_bar,no_mobility_data
2392,first_bar,no_mobility_data
2393,first_bar,no_mobility_data
2394,first_bar,no_mobility_data
2395,first_bar,no_mobility_data
2397,first_bar,no_mobility_data
2398,first_bar,no_mobility_data
2399,first_bar,no_mobility_data
2400,first_bar,no_mobility_data
2404,first_bar,no_mobility_data
2412,first_bar,no_mobility_data
2417,first_bar,no_mobility_data
2434,first_bar,no_mobility_data
2435,first_bar,no_mobility_data
2437,first_bar,no_mobility_data
2439,first_bar,no_mobility_data
2443,first_bar,no_mobility_data
2446,first_bar,no_mobility_data
2447,first_bar,no_mobility_data
2448,first_bar,no_mobility_data
2449,first_bar,no_mobility_data
2451,first_bar,no_mobility_data
2452,first_bar,no_mobility_data
2457,first_bar,no_mobility_data
2458,first_bar,no_mobility_data
2462,first_bar,no_mobility_data
2465,first_bar,no_mobility_data
2466,first_bar,no_mobility_data
2467,first_bar,no_mobility_data
2468,first_bar,no_mobility_data
2469,first_bar,no_mobility_data
2470,first_bar,no_mobility_data
2472,first_bar,no_mobility_data
2473,first_bar,no_mobility_data
2474,first_bar,no_mobility_data
2475,first_bar,no_mobility_data
2476,first_bar,no_mobility_data
2477,first_bar,no_mobility_data
2479,first_bar,no_mobility_data
2482,first_bar,no_mobility_data
2483,first_bar,no_mobility_data
2484,first_bar,no_mobility_data
2489,first_bar,no_mobility_data
2493,first_bar,no_mobility_data
2496,first_bar,no_mobility_data
2497,first_bar,no_mobility_data
2501,first_bar,no_mobility_data
2502,first_bar,no_mobility_data
2503,first_bar,no_mobility_data
2505,first_bar,no_mobility_data
2506,first_bar,no_mobility_data
2516,first_bar,no_mobility_data
2518,first_bar,no_mobility_data
2519,first_bar,no_mobility_data
2520,first_bar,no_mobility_data
2521,first_bar,no_mobility_data
2522,first_bar,no_mobility_data
2524,first_bar,no_mobility_data
2532,first_bar,no_mobility_data
2534,first_bar,no_mobility_data
2535,first_bar,no_mobility_data
2538,first_bar,no_mobility_data
2540,first_bar,no_mobility_data
2541,first_bar,no_mobility_data
2542,first_bar,no_mobility_data
2544,first_bar,no_mobility_data
2546,first_bar,no_mobility_data
2547,first_bar,no_mobility_data
2548,first_bar,no_mobility_data
2549,first_bar,no_mobility_data
2550,first_bar,no_mobility_data
2551,first_bar,no_mobility_data
2553,first_bar,no_mobility_data
2555,first_bar,no_mobility_data
2557,first_bar,no_mobility_data
2559,first_bar,no_mobility_data
2562,first_bar,no_mobility_data
2563,first_bar,no_mobility_data
2564,first_bar,no_mobility_data
2565,first_bar,no_mobility_data
2567,first_bar,no_mobility_data
2568,first_bar,no_mobility_data
2569,first_bar,no_mobility_data
2572,first_bar,no_mobility_data
2573,first_bar,no_mobility_data
2574,first_bar,no_mobility_data
2575,first_bar,no_mobility_data
2576,first_bar,no_mobility_data
2577,first_bar,no_mobility_data
2578,first_bar,no_mobility_data
2581,first_bar,no_mobility_data
2582,first_bar,no_mobility_data
2583,first_bar,no_mobility_data
2584,first_bar,no_mobility_data
2585,first_bar,no_mobility_data
2586,first_bar,no_mobility_data
2587,first_bar,no_mobility_data
2588,first_bar,no_mobility_data
2589,first_bar,no_mobility_data
2590,first_bar,no_mobility_data
2592,first_bar,no_mobility_data
2593,first_bar,no_mobility_data
2594,first_bar,no_mobility_data
2596,first_bar,no_mobility_data
2597,first_bar,no_mobility_data
2600,first_bar,no_mobility_data
2601,first_bar,no_mobility_data
2602,first_bar,no_mobility_data
2603,first_bar,no_mobility_data
2604,first_bar,no_mobility_data
2605,first_bar,no_mobility_data
2606,first_bar,no_mobility_data
2608,first_bar,no_mobility_data
2609,first_bar,no_mobility_data
2610,first_bar,no_mobility_data
2611,first_bar,no_mobility_data
2612,first_bar,no_mobility_data
2613,first_bar,no_mobility_data
2614,first_bar,no_mobility_data
2616,first_bar,no_mobility_data
2618,first_bar,no_mobility_data
2625,first_bar,no_mobility_data
2627,first_bar,no_mobility_data
2632,first_bar,no_mobility_data
2633,first_bar,no_mobility_data
2635,first_bar,no_mobility_data
2637,first_bar,no_mobility_data
2638,first_bar,no_mobility_data
2641,first_bar,no_mobility_data
2642,first_bar,no_mobility_data
2647,first_bar,no_mobility_data
2648,first_bar,no_mobility_data
2649,first_bar,no_mobility_data
2650,first_bar,no_mobility_data
2652,first_bar,no_mobility_data
2654,first_bar,no_mobility_data
2655,first_bar,no_mobility_data
2656,first_bar,no_mobility_data
2658,first_bar,no_mobility_data
2659,first_bar,no_mobility_data
2661,first_bar,no_mobility_data
2663,first_bar,no_mobility_data
2664,first_bar,no_mobility_data
2665,first_bar,no_mobility_data
2666,first_bar,no_mobility_data
2667,first_bar,no_mobility_data
2668,first_bar,no_mobility_data
2670,first_bar,no_mobility_data
2674,first_bar,no_mobility_data
2677,first_bar,no_mobility_data
2680,first_bar,no_mobility_data
2681,first_bar,no_mobility_data
2686,first_bar,no_mobility_data
2687,first_bar,no_mobility_data
2689,first_bar,no_mobility_data
2690,first_bar,no_mobility_data
2693,first_bar,no_mobility_data
2694,first_bar,no_mobility_data
2695,first_bar,no_mobility_data
2696,first_bar,no_mobility_data
2697,first_bar,no_mobility_data
2698,first_bar,no_mobility_data
2700,first_bar,no_mobility_data
2701,first_bar,no_mobility_data
2703,first_bar,no_mobility_data
2704,first_bar,no_mobility_data
2706,first_bar,no_mobility_data
2707,first_bar,no_mobility_data
2708,first_bar,no_mobility_data
2709,first_bar,no_mobility_data
2710,first_bar,no_mobility_data
2711,first_bar,no_mobility_data
2713,first_bar,no_mobility_data
2715,first_bar,no_mobility_data
2716,first_bar,no_mobility_data
2718,first_bar,no_mobility_data
2720,first_bar,no_mobility_data
2723,first_bar,no_mobility_data
2724,first_bar,no_mobility_data
2728,first_bar,no_mobility_data
2729,first_bar,no_mobility_data
2730,first_bar,no_mobility_data
2731,first_bar,no_mobility_data
2732,first_bar,no_mobility_data
2733,first_bar,no_mobility_data
2734,first_bar,no_mobility_data
2735,first_bar,no_mobility_data
2738,first_bar,no_mobility_data
2739,first_bar,no_mobility_data
2742,first_bar,no_mobility_data
2743,first_bar,no_mobility_data
2744,first_bar,no_mobility_data
2745,first_bar,no_mobility_data
2746,first_bar,no_mobility_data
2747,first_bar,no_mobility_data
2749,first_bar,no_mobility_data
2750,first_bar,no_mobility_data
2753,first_bar,no_mobility_data
2754,first_bar,no_mobility_data
2755,first_bar,no_mobility_data
2756,first_bar,no_mobility_data
2757,first_bar,no_mobility_data
2758,first_bar,no_mobility_data
2759,first_bar,no_mobility_data
2760,first_bar,no_mobility_data
2761,first_bar,no_mobility_data
2762,first_bar,no_mobility_data
2765,first_bar,no_mobility_data
2766,first_bar,no_mobility_data
2768,first_bar,no_mobility_data
2769,first_bar,no_mobility_data
2770,first_bar,no_mobility_data
2771,first_bar,no_mobility_data
2772,first_bar,no_mobility_data
2774,first_bar,no_mobility_data
2775,first_bar,no_mobility_data
2776,first_bar,no_mobility_data
2777,first_bar,no_mobility_data
2778,first_bar,no_mobility_data
2779,first_bar,no_mobility_data
2782,first_bar,no_mobility_data
2784,first_bar,no_mobility_data
2786,first_bar,no_mobility_data
2789,first_bar,no_mobility_data
2798,first_bar,no_mobility_data
2808,first_bar,no_mobility_data
2809,first_bar,no_mobility_data
2810,first_bar,no_mobility_data
2811,first_bar,no_mobility_data
2814,first_bar,no_mobility_data
2817,first_bar,no_mobility_data
2822,first_bar,no_mobility_data
2825,first_bar,no_mobility_data
2827,first_bar,no_mobility_data
2828,first_bar,no_mobility_data
2837,first_bar,no_mobility_data
2838,first_bar,no_mobility_data
2841,first_bar,no_mobility_data
2845,first_bar,no_mobility_data
2850,first_bar,no_mobility_data
2851,first_bar,no_mobility_data
2852,first_bar,no_mobility_data
2857,first_bar,no_mobility_data
2866,first_bar,no_mobility_data
2869,first_bar,no_mobility_data
2874,first_bar,no_mobility_data
2878,first_bar,no_mobility_data
2879,first_bar,no_mobility_data
2882,first_bar,no_mobility_data
2895,first_bar,no_mobility_data
2896,first_bar,no_mobility_data
2898,first_bar,no_mobility_data
2900,first_bar,no_mobility_data
2901,first_bar,no_mobility_data
2902,first_bar,no_mobility_data
2903,first_bar,no_mobility_data
2906,first_bar,no_mobility_data
2907,first_bar,no_mobility_data
2908,first_bar,no_mobility_data
2911,first_bar,no_mobility_data
2914,first_bar,no_mobility_data
2915,first_bar,no_mobility_data
2916,first_bar,no_mobility_data
2917,first_bar,no_mobility_data
2918,first_bar,no_mobility_data
2919,first_bar,no_mobility_data
2920,first_bar,no_mobility_data
2923,first_bar,no_mobility_data
2925,first_bar,no_mobility_data
2926,first_bar,no_mobility_data
2927,first_bar,no_mobility_data
2928,first_bar,no_mobility_data
2929,first_bar,no_mobility_data
2930,first_bar,no_mobility_data
2932,first_bar,no_mobility_data
3001,first_bar,no_mobility_data
3003,first_bar,no_mobility_data
3004,first_bar,no_mobility_data
3005,first_bar,no_mobility_data
3006,first_bar,no_mobility_data
3008,first_bar,no_mobility_data
3009,first_bar,no_mobility_data
3010,first_bar,no_mobility_data
3012,first_bar,no_mobility_data
3013,first_bar,no_mobility_data
3014,first_bar,no_mobility_data
3015,first_bar,no_mobility_data
3016,first_bar,no_mobility_data
3018,first_bar,no_mobility_data
3019,first_bar,no_mobility_data
3021,first_bar,no_mobility_data
3022,first_bar,no_mobility_data
3023,first_bar,no_mobility_data
3025,first_bar,no_mobility_data
3026,first_bar,no_mobility_data
3027,first_bar,no_mobility_data
3030,first_bar,no_mobility_data
3031,first_bar,no_mobility_data
3032,first_bar,no_mobility_data
3033,first_bar,no_mobility_data
3034,first_bar,no_mobility_data
3036,first_bar,no_mobility_data
3037,first_bar,no_mobility_data
3039,first_bar,no_mobility_data
3040,first_bar,no_mobility_data
3043,first_bar,no_mobility_data
3044,first_bar,no_mobility_data
3045,first_bar,no_mobility_data
3046,first_bar,no_mobility_data
3047,first_bar,no_mobility_data
3049,first_bar,no_mobility_data
3050,first_bar,no_mobility_data
3053,first_bar,no_mobility_data
3054,first_bar,no_mobility_data
3055,first_bar,no_mobility_data
3056,first_bar,no_mobility_data
3057,first_bar,no_mobility_data
3059,first_bar,no_mobility_data
3060,first_bar,no_mobility_data
3062,first_bar,no_mobility_data
3063,first_bar,no_mobility_data
3064,first_bar,no_mobility_data
3065,first_bar,no_mobility_data
3066,first_bar,no_mobility_data
3068,first_bar,no_mobility_data
3069,first_bar,no_mobility_data
3070,first_bar,no_mobility_data
3071,first_bar,no_mobility_data
3073,first_bar,no_mobility_data
3074,first_bar,no_mobility_data
3075,first_bar,no_mobility_data
3076,first_bar,no_mobility_data
3077,first_bar,no_mobility_data
3078,first_bar,no_mobility_data
3079,first_bar,no_mobility_data
3080,first_bar,no_mobility_data
3085,first_bar,no_mobility_data
3086,first_bar,no_mobility_data
3087,first_bar,no_mobility_data
3088,first_bar,no_mobility_data
3090,first_bar,no_mobility_data
3091,first_bar,no_mobility_data
3093,first_bar,no_mobility_data
3094,first_bar,no_mobility_data
3095,first_bar,no_mobility_data
3096,first_bar,no_mobility_data
3097,first_bar,no_mobility_data
3098,first_bar,no_mobility_data
3099,first_bar,no_mobility_data
3100,first_bar,no_mobility_data
3101,first_bar,no_mobility_data
3102,first_bar,no_mobility_data
3103,first_bar,no_mobility_data
3104,first_bar,no_mobility_data
3106,first_bar,no_mobility_data
3107,first_bar,no_mobility_data
3108,first_bar,no_mobility_data
3109,first_bar,no_mobility_data
3110,first_bar,no_mobility_data
3111,first_bar,no_mobility_data
3112,first_bar,no_mobility_data
3113,first_bar,no_mobility_data
3114,first_bar,no_mobility_data
3115,first_bar,no_mobility_data
3116,first_bar,no_mobility_data
3117,first_bar,no_mobility_data
3118,first_bar,no_mobility_data
3119,first_bar,no_mobility_data
3120,first_bar,no_mobility_data
3121,first_bar,no_mobility_data
3122,first_bar,no_mobility_data
3123,first_bar,no_mobility_data
3124,first_bar,no_mobility_data
3125,first_bar,no_mobility_data
3126,first_bar,no_mobility_data
3127,first_bar,no_mobility_data
3128,first_bar,no_mobility_data
3129,first_bar,no_mobility_data
